project,mouse,session,session_label,type,name,version,start_s,label,label_name,decided_by,version_at,version_note,added_by,entry_id
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1124.353,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1127.464,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1132.537,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1137.215,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1138.043,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1143.228,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1144.882,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1152.195,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1167.665,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1167.821,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1177.569,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1183.751,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1191.416,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1193.822,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1194.391,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1209.137,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1212.154,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1216.781,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1233.488,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1238.543,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1239.681,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1239.991,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1241.653,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1269.418,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1300.164,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1302.21,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1307.597,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1324.448,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1332.704,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1333.575,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1342.324,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1354.802,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1358.56,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1361.593,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1368.351,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1371.792,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1377.995,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1383.336,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1394.435,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1409.257,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1409.375,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1439.797,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1505.331,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1567.109,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1587.789,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1590.257,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1593.021,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1611.679,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1615.858,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1618.66,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1619.571,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1633.096,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1636.075,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1637.199,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1639.192,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1652.358,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1654.012,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1656.118,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1658.798,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1664.82,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1666.062,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1669.277,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1671.582,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1676.014,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1681.824,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1686.153,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1689.779,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1690.739,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1690.935,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1691.32,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1691.691,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1699.349,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1699.741,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1700.009,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1700.815,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1704.667,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1704.779,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1704.941,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1705.204,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1706.314,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1711.329,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1712.396,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1714.406,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1717.535,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1719.162,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1763.251,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1768.78,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1771.738,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1776.188,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1788.793,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1791.03,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1791.15,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1804.677,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1805.871,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1806.675,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1807.111,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1811.943,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1813.703,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1814.302,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1823.631,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1824.372,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1825.583,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1830.326,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1832.651,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1834.932,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1835.663,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1835.991,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1838.697,garbage,Garbage,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1847.397,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
PTEN,13,2,PTEN m13 s2 2023-08-01,ds,M13_HF4s2aug1,2,1855.076,spike,Dentate Spike,Rain Younger,2026-09-10T14:16:00-04:00,"GUI final curation
-RY",Shahriar Tafti,46fd29a77cc7
