row,time,amp,half_width,width_height,asym,prom,start,stop,idx,idx_peak,idx_start,idx_stop,status,is_valid,shank,segment,time_toothy_concat_s,time_true_s,time_error_ms,nlx_timestamp_us,raw_sample_index,near_stitch,start_true_s,stop_true_s
18697,82.5230569746662,0.65744174,11.670327682615607,0.268666535615921,0.0,0.9138887226581573,82.51705697052374,82.52905697880865,82523,82523,82517,82529,1,1,0,0,82.5230569746662,82.5230569746662,-0.0,1707497115583674,2475692,False,82.51705697052374,82.52905697880865
18698,83.277057495235,0.7670602,21.620614871295402,0.2761818468570709,62.5,1.158038467168808,83.26905748971171,83.29005750421031,83277,83277,83269,83290,1,1,0,0,83.277057495235,83.277057495235,-0.0,1707497116337674,2498312,False,83.26905748971171,83.29005750421031
18699,83.42905760017725,0.59795177,37.95620789489476,0.1423632949590683,11.11111111111111,0.9152169525623322,83.41105758774987,83.44905761398543,83429,83429,83411,83449,1,1,0,0,83.42905760017725,83.42905760017725,-0.0,1707497116489674,2502872,False,83.41105758774987,83.44905761398543
18700,86.44005967900034,0.75176907,17.687781297092442,0.2502036839723587,-140.0,1.1124705076217651,86.42805967071544,86.4450596824524,86440,86440,86428,86445,1,1,0,0,86.44005967900034,86.44005967900034,-0.0,1707497119500676,2593202,False,86.42805967071544,86.4450596824524
18701,86.61605980051245,0.55776227,31.79025027963507,0.17360851168632507,-120.0,0.8114691376686096,86.59405978532341,86.62605980741652,86616,86616,86594,86626,1,1,0,0,86.61605980051245,86.61605980051245,-0.0,1707497119676676,2598482,False,86.59405978532341,86.62605980741652
18702,88.02206077122824,0.6159927,13.250533398371772,0.2366068884730339,-60.0,0.9328065514564514,88.01406076570495,88.0270607746803,88022,88022,88014,88027,1,1,0,0,88.02206077122824,88.02206077122824,-0.0,1707497121082677,2640662,False,88.01406076570495,88.0270607746803
18703,90.05606217552123,0.54889834,9.562558787278249,0.17124267667531967,-50.0,0.9031527042388916,90.05006217137878,90.06006217828289,90056,90056,90050,90060,1,1,0,0,90.05606217552123,90.05606217552123,-0.0,1707497123116679,2701682,False,90.05006217137878,90.06006217828289
18704,103.09107117500955,0.6110407,19.12990008883935,0.22947537153959274,-71.42857142857143,0.9220953583717346,103.07907116672463,103.0980711798424,103091,103091,103079,103098,1,1,0,0,103.09107117500955,103.09107117500955,-0.0,1707497136151688,3092732,False,103.07907116672463,103.0980711798424
18705,103.57607150985817,0.5850012,11.031573495769408,0.20868978649377823,-20.0,0.8774168789386749,103.57007150571572,103.58107151331023,103576,103576,103570,103581,1,1,0,0,103.57607150985817,103.57607150985817,-0.0,1707497136636688,3107282,False,103.57007150571572,103.58107151331023
18706,106.86407377992472,0.7781043,22.32792058486666,0.3095403090119362,87.5,1.19314444065094,106.85607377440145,106.87907379028088,106864,106864,106856,106879,1,1,0,0,106.86407377992472,106.86407377992472,-0.0,1707497139924690,3205922,False,106.85607377440145,106.87907379028088
18707,107.28207406851591,0.5483017,23.86237347612041,0.11331632733345032,66.66666666666666,0.8699707388877869,107.27307406230223,107.29707407887206,107282,107282,107273,107297,1,1,0,0,107.28207406851591,107.28207406851591,-0.0,1707497140342691,3218462,False,107.27307406230223,107.29707407887206
18708,108.27007475064053,0.72058845,19.668707814242225,0.27175724506378174,-37.5,1.1707013547420502,108.25907474304604,108.2780747561638,108270,108270,108259,108278,1,1,0,0,108.27007475064053,108.27007475064053,-0.0,1707497141330691,3248102,False,108.25907474304604,108.2780747561638
18709,108.85007515107806,0.7084149,9.229101465287386,0.23970578610897064,-25.0,1.0514277815818787,108.84507514762602,108.8540751538397,108850,108850,108845,108854,1,1,0,0,108.85007515107806,108.85007515107806,-0.0,1707497141910692,3265502,False,108.84507514762602,108.8540751538397
18710,111.30007684258143,0.7727261,10.767466613877332,0.28662747889757156,-20.0,1.1359144151210785,111.29407683843898,111.30507684603347,111300,111300,111294,111305,1,1,0,0,111.30007684258143,111.30007684258143,-0.0,1707497144360693,3339002,False,111.29407683843898,111.30507684603347
18711,112.74007783677116,0.60984653,21.072220124013256,0.24300739541649818,-33.33333333333333,0.9367286264896393,112.72807782848625,112.74907784298486,112740,112740,112728,112749,1,1,0,0,112.74007783677116,112.74007783677116,-0.0,1707497145800694,3382202,False,112.72807782848625,112.74907784298486
18712,113.81807858103264,0.5549058,26.017423682438675,0.21052542328834534,171.42857142857142,0.8665186762809753,113.81107857619978,113.83707859415044,113818,113818,113811,113837,1,1,0,0,113.81807858103264,113.81807858103264,-0.0,1707497146878695,3414542,False,113.81107857619978,113.83707859415044
18713,118.00108146901574,0.78048897,16.823371664373553,0.3200960159301758,-12.5,1.0096532553434372,117.99208146280205,118.00908147453903,118001,118001,117992,118009,1,1,0,0,118.00108146901574,118.00108146901574,-0.0,1707497151061698,3540032,False,117.99208146280205,118.00908147453903
18714,119.2340823202907,0.57002324,14.22396282038244,0.23045461624860764,-80.0,0.7888736724853516,119.22508231407701,119.23908232374275,119234,119234,119225,119239,1,1,0,0,119.2340823202907,119.2340823202907,-0.0,1707497152294699,3577022,False,119.22508231407701,119.23908232374275
18715,119.49808250255883,0.8737242,10.545646147002117,0.38494807854294777,0.0,1.330932766199112,119.49308249910676,119.50308250601087,119498,119498,119493,119503,1,1,0,0,119.49808250255883,119.49808250255883,-0.0,1707497152558699,3584942,False,119.49308249910676,119.50308250601087
18716,120.57208324405867,0.7173297,14.469979155692272,0.31887105479836464,0.0,1.032329499721527,120.56508323922579,120.57908324889152,120572,120572,120565,120579,1,1,0,0,120.57208324405867,120.57208324405867,-0.0,1707497153632700,3617162,False,120.56508323922579,120.57908324889152
18717,121.30408374943845,0.5842572,20.01888407980732,0.1904720738530159,-85.71428571428571,0.8720879554748535,121.29108374046312,121.31108375427131,121304,121304,121291,121311,1,1,0,0,121.30408374943845,121.30408374943845,-0.0,1707497154364700,3639123,False,121.29108374046312,121.31108375427131
18718,121.74108405114741,0.5646563,16.852509188611293,0.2018098458647728,12.5,0.8351517021656036,121.73308404562412,121.7500840573611,121741,121741,121733,121750,1,1,0,0,121.74108405114741,121.74108405114741,-0.0,1707497154801701,3652233,False,121.73308404562412,121.7500840573611
18719,122.61108465180372,0.70626026,16.379743482888443,0.28204307705163956,66.66666666666666,1.0011353492736816,122.60508464766124,122.6210846587078,122611,122611,122605,122621,1,1,0,0,122.61108465180372,122.61108465180372,-0.0,1707497155671701,3678333,False,122.60508464766124,122.6210846587078
18720,127.16008779247667,0.58028066,16.870187890570378,0.23507536947727203,-225.0,0.9200906753540039,127.14708778350136,127.16408779523833,127160,127160,127147,127164,1,1,0,0,127.16008779247667,127.16008779247667,-0.0,1707497160220704,3814803,False,127.14708778350136,127.16408779523833
18721,128.82308894062774,0.6539297,11.908748695015674,0.23953325301408768,0.0,1.0906210541725159,128.8170889364853,128.82908894477023,128823,128823,128817,128829,1,1,0,0,128.82308894062774,128.82308894062774,-0.0,1707497161883706,3864693,False,128.8170889364853,128.82908894477023
18722,128.99008905592615,0.62820375,17.284946597996168,0.26478535681962967,-100.0,0.8325425535440445,128.97808904764125,128.9960890600686,128990,128990,128978,128996,1,1,0,0,128.99008905592615,128.99008905592615,-0.0,1707497162050706,3869703,False,128.97808904764125,128.9960890600686
18723,129.793089610325,0.6475259,12.36713380474248,0.2786085084080696,-100.0,0.9172113239765167,129.78508960480173,129.79708961308663,129793,129793,129785,129797,1,1,0,0,129.793089610325,129.793089610325,-0.0,1707497162853706,3893793,False,129.78508960480173,129.79708961308663
18724,148.2791023732357,0.5804034,31.183781598549103,0.20813113451004028,38.46153846153847,0.9413488805294037,148.26610236426038,148.29710238566307,148279,148279,148266,148297,1,1,0,0,148.2791023732357,148.2791023732357,-0.0,1707497181339719,4448373,False,148.26610236426038,148.29710238566307
18725,149.73010337501995,0.589181,24.362522131035803,0.22820931673049927,100.0,1.009691059589386,149.72210336949666,149.74610338606647,149730,149730,149722,149746,1,1,0,0,149.73010337501995,149.73010337501995,-0.0,1707497182790720,4491903,False,149.72210336949666,149.74610338606647
18726,151.52210461223382,0.81689304,9.303280885738786,0.35839347541332245,-25.0,1.2186929881572723,151.51710460878178,151.52610461499546,151522,151522,151517,151526,1,1,0,0,151.52210461223382,151.52210461223382,-0.0,1707497184582721,4545663,False,151.51710460878178,151.52610461499546
18727,151.77010478345537,0.5844108,33.585582789441105,0.1873576119542122,0.0,0.8918227851390839,151.75310477171843,151.78710479519236,151770,151770,151753,151787,1,1,0,0,151.77010478345537,151.77010478345537,-0.0,1707497184830721,4553103,False,151.75310477171843,151.78710479519236
18728,152.33210517146554,0.6726745,11.728451956005301,0.2293364256620407,0.0,1.0034570693969727,152.32610516732308,152.338105175608,152332,152332,152326,152338,1,1,0,0,152.33210517146554,152.33210517146554,-0.0,1707497185392722,4569963,False,152.32610516732308,152.338105175608
18729,153.51310598683924,0.6215358,18.99507029177039,0.19146369397640228,-11.11111111111111,0.931711733341217,153.5031059799351,153.52210599305292,153513,153513,153503,153522,1,1,0,0,153.51310598683924,153.51310598683924,-0.0,1707497186573723,4605393,False,153.5031059799351,153.52210599305292
18730,154.15410642939173,0.6165123,12.879569509444991,0.21754365414381027,-16.666666666666664,0.908917635679245,154.14710642455887,154.16010643353417,154154,154154,154147,154160,1,1,0,0,154.15410642939173,154.15410642939173,-0.0,1707497187214723,4624623,False,154.14710642455887,154.16010643353417
18731,155.87310761620571,0.81381774,24.102592226845445,0.3503386862576008,-40.0,1.168331801891327,155.85910760654,155.88310762310982,155873,155873,155859,155883,1,1,0,0,155.87310761620571,155.87310761620571,-0.0,1707497188933724,4676193,False,155.85910760654,155.88310762310982
18732,156.80010825621534,0.8142857,10.517285072128288,0.3794964328408241,0.0,1.1714824438095093,156.7951082527633,156.80510825966743,156800,156800,156795,156805,1,1,0,0,156.80010825621534,156.80010825621534,-0.0,1707497189860725,4704003,False,156.7951082527633,156.80510825966743
18733,158.12710917238883,0.6881013,12.861368113342905,0.2711417227983475,-60.0,1.0733954012393951,158.11910916686554,158.13210917584087,158127,158127,158119,158132,1,1,0,0,158.12710917238883,158.12710917238883,-0.0,1707497191187726,4743813,False,158.11910916686554,158.13210917584087
18734,159.28410997119266,0.5930608,17.406827222381253,0.20652884244918823,-12.5,0.8059271723031998,159.27510996497898,159.29210997671595,159284,159284,159275,159292,1,1,0,0,159.28410997119266,159.28410997119266,-0.0,1707497192344727,4778523,False,159.27510996497898,159.29210997671595
18735,159.48011010651288,0.71690536,20.82381121374783,0.284161314368248,-10.0,1.0336677730083466,159.4691100989184,159.49011011341702,159480,159480,159469,159490,1,1,0,0,159.48011010651288,159.48011010651288,-0.0,1707497192540727,4784403,False,159.4691100989184,159.49011011341702
18736,161.29111135684457,0.7770579,11.198728840769036,0.31033456325531006,-20.0,1.1645042896270752,161.28511135270213,161.29611136029663,161291,161291,161285,161296,1,1,0,0,161.29111135684457,161.29111135684457,-0.0,1707497194351728,4838733,False,161.28511135270213,161.29611136029663
18737,161.458111472143,0.7730072,11.017006275767926,0.3888620212674141,20.0,1.0397415459156036,161.45311146869096,161.46411147628544,161458,161458,161453,161464,1,1,0,0,161.458111472143,161.458111472143,-0.0,1707497194518728,4843743,False,161.45311146869096,161.46411147628544
18738,166.35311485169765,0.95183605,15.72836318798363,0.4187593124806881,-28.57142857142857,1.3963293731212616,166.34411484548397,166.36011485653052,166353,166353,166344,166360,1,1,0,0,166.35311485169765,166.35311485169765,-0.0,1707497199413731,4990593,False,166.34411484548397,166.36011485653052
18739,168.1111160654376,0.8794902,15.287421416316647,0.3410484716296196,-14.285714285714285,1.216363936662674,168.10311605991436,168.1181160702705,168111,168111,168103,168118,1,1,0,0,168.1111160654376,168.1111160654376,-0.0,1707497201171733,5043333,False,168.10311605991436,168.1181160702705
18740,171.63011849498878,0.68179214,15.446956286061322,0.27178525924682617,-100.0,1.038006454706192,171.6201184880847,171.63511849844085,171630,171630,171620,171635,1,1,0,0,171.63011849498878,171.63011849498878,-0.0,1707497204690735,5148904,False,171.6201184880847,171.63511849844085
18741,182.7671261840798,0.5762258,19.13780544869951,0.21735616028308868,22.22222222222222,0.8883078694343567,182.75812617786613,182.77812619167432,182767,182767,182758,182778,1,1,0,0,182.7671261840798,182.7671261840798,-0.0,1707497215827743,5483014,False,182.75812617786613,182.77812619167432
18742,184.89212765120007,0.60008496,14.43037498681224,0.17181216180324554,-100.0,0.9371392130851746,184.88212764429596,184.8971276546521,184892,184892,184882,184897,1,1,0,0,184.89212765120007,184.89212765120007,-0.0,1707497217952744,5546764,False,184.88212764429596,184.8971276546521
18743,193.35113349137433,0.63969713,19.79924185317941,0.23939083516597748,22.22222222222222,0.9939404428005219,193.34213348516064,193.36213349896883,193351,193351,193342,193362,1,1,0,0,193.35113349137433,193.35113349137433,-0.0,1707497226411750,5800534,False,193.34213348516064,193.36213349896883
18744,198.62213713052296,0.62812823,15.339470472797984,0.25318537279963493,0.0,0.9526339471340179,198.61413712499976,198.63013713604627,198622,198622,198614,198630,1,1,0,0,198.62213713052296,198.62213713052296,-0.0,1707497231682754,5958664,False,198.61413712499976,198.63013713604627
18745,199.0901374536347,0.8270524,12.44775575393578,0.34333933889865875,-16.666666666666664,1.200931876897812,199.0831374488018,199.09613745777713,199090,199090,199083,199096,1,1,0,0,199.0901374536347,199.0901374536347,-0.0,1707497232150754,5972704,False,199.0831374488018,199.09613745777713
18746,199.58413779469697,0.6070769,19.77960975523456,0.22579997032880783,-22.22222222222222,0.8279808908700943,199.57313778710247,199.59313780091065,199584,199584,199573,199593,1,1,0,0,199.58413779469697,199.58413779469697,-0.0,1707497232644754,5987524,False,199.57313778710247,199.59313780091065
