Mouse,Group,Type,Session_ID,Channel,Region,TimeFrame,CSD_Val,Voltage_Val,Theta_Val
M5_Pten,CNO,PTEN,m5s7,42,HIL,AS,45.03283990226526,733.3407127864275,-0.008984921069145103
M5_Pten,CNO,PTEN,m5s7,44,HIL,AS,77.08210051386384,700.9293081920106,-0.01312310044786782
M5_Pten,CNO,PTEN,m5s7,46,HIL,AS,212.5634390984654,579.5027320739711,-0.01688699593638021
M5_Pten,CNO,PTEN,m5s7,48,HIL,AS,165.1988978973043,200.1529189348928,-0.01572149719623767
M5_Pten,CNO,PTEN,m5s7,50,DG GCL2,AS,-87.45788195118406,-402.9834161655538,-0.01689057578619089
M5_Pten,CNO,PTEN,m5s7,52,DG GCL2,AS,-267.3533352178337,-922.3846001390466,-0.02560371594388003
M5_Pten,CNO,PTEN,m5s7,54,DG GCL2,AS,-309.1724968583731,-1131.704786082451,-0.03834183473019035
M5_Pten,CNO,PTEN,m5s7,56,DG GCL2,AS,-214.1580689680763,-993.7508520319665,-0.05462283644800527
M5_Pten,CNO,PTEN,m5s7,58,DG GCL2,AS,31.90547565408637,-599.1493139170866,-0.05692787483908885
M5_Pten,CNO,PTEN,m5s7,60,DG MML2,AS,201.4660735961333,-222.4080210687426,-0.03417562646113485
M5_Pten,CNO,PTEN,m5s7,62,DG MML2,AS,155.6992062173884,-49.59851747161195,-0.04834376822369382
M5_Pten,CNO,PTEN,m5s7,64,DG MML2,AS,155.6992062173884,-29.70720708334874,
M5_Pten,CNO,PTEN,m5s7,2,CA1 SP,GZ,,-147.1695196433146,-0.003178540980764888
M5_Pten,CNO,PTEN,m5s7,4,CA1 SP,GZ,-4.537345077584962,-184.6060116341298,-0.008927022084722026
M5_Pten,CNO,PTEN,m5s7,6,CA1,GZ,-13.44306348106281,-219.1583780829186,-0.01026673727257999
M5_Pten,CNO,PTEN,m5s7,8,CA1,GZ,25.97861575640843,-239.0312176956784,-0.003139856721566098
M5_Pten,CNO,PTEN,m5s7,10,CA1,GZ,-11.63964337467596,-283.906315752159,-0.004399759582741377
M5_Pten,CNO,PTEN,m5s7,12,CA1 SLM,GZ,6.055559430803569,-313.0428126600922,-0.006312909620670268
M5_Pten,CNO,PTEN,m5s7,14,CA1 SLM,GZ,2.348306541618663,-344.4950362837565,-0.006429218292701317
M5_Pten,CNO,PTEN,m5s7,16,DG OML1,GZ,14.27568708147322,-380.1808770423193,-0.01083799705436127
M5_Pten,CNO,PTEN,m5s7,18,DG OML1,GZ,-4.393265543994817,-429.2749052025397,-0.009556377203743112
M5_Pten,CNO,PTEN,m5s7,20,DG MML1,GZ,28.49926926573301,-469.6445152407787,-0.01471506070459883
M5_Pten,CNO,PTEN,m5s7,22,DG MML1,GZ,25.14662500900057,-539.8629968004428,-0.0128239090456281
M5_Pten,CNO,PTEN,m5s7,24,DG GCL1,GZ,-76.60453550277221,-634.5632584368601,-0.01418813409687764
M5_Pten,CNO,PTEN,m5s7,26,DG GCL1,GZ,-69.19910061743948,-650.043925300973,-0.0149167156890158
M5_Pten,CNO,PTEN,m5s7,28,DG GCL1,GZ,-29.36163695726524,-587.4233558529711,-0.01359250133200404
M5_Pten,CNO,PTEN,m5s7,30,DG GCL1,GZ,22.16884068080356,-472.1954488642602,-0.01473383138949666
M5_Pten,CNO,PTEN,m5s7,32,HIL,GZ,64.48603335613485,-373.0675297542813,-0.006608548861281057
M5_Pten,CNO,PTEN,m5s7,34,HIL,GZ,24.58739390570995,-331.0455751084054,-0.02320804697749891
M5_Pten,CNO,PTEN,m5s7,36,HIL,GZ,45.71371474024338,-335.9618711806571,-0.007797914595386471
M5_Pten,CNO,PTEN,m5s7,38,HIL,GZ,29.7388173468102,-375.4667688588625,-0.007042410002167415
M5_Pten,CNO,PTEN,m5s7,40,HIL,GZ,-18.94086846558179,-445.0834037548483,-0.007003701936354884
M5_Pten,CNO,PTEN,m5s7,42,HIL,GZ,-38.34941530007925,-518.7250356205171,-0.008984921069145103
M5_Pten,CNO,PTEN,m5s7,44,HIL,GZ,-46.50731240549391,-589.234363278963,-0.01312310044786782
M5_Pten,CNO,PTEN,m5s7,46,HIL,GZ,-113.966067265805,-693.2176862444194,-0.01688699593638021
M5_Pten,CNO,PTEN,m5s7,48,HIL,GZ,-120.2810964276713,-876.1429440500584,-0.01572149719623767
M5_Pten,CNO,PTEN,m5s7,50,DG GCL2,GZ,37.23601591751872,-1019.001230423009,-0.01689057578619089
M5_Pten,CNO,PTEN,m5s7,52,DG GCL2,GZ,-35.88719521799401,-1040.150555291277,-0.02560371594388003
M5_Pten,CNO,PTEN,m5s7,54,DG GCL2,GZ,-269.3939208984374,-882.2464239401896,-0.03834183473019035
M5_Pten,CNO,PTEN,m5s7,56,DG GCL2,GZ,-186.230707827801,-378.3950626989715,-0.05462283644800527
M5_Pten,CNO,PTEN,m5s7,58,DG GCL2,GZ,92.96146515877012,356.9322715598468,-0.05692787483908885
M5_Pten,CNO,PTEN,m5s7,60,DG MML2,GZ,329.5674829439084,1030.05499024581,-0.03417562646113485
M5_Pten,CNO,PTEN,m5s7,62,DG MML2,GZ,296.8122772357431,1345.106066808768,-0.04834376822369382
M5_Pten,CNO,PTEN,m5s7,64,DG MML2,GZ,,1307.1110388155,
m28_ptenblind,Base,PTEN,m28s2,2,CA1,AS,-72.03280163542989,-53.37334470630186,-0.02323983860523732
m28_ptenblind,Base,PTEN,m28s2,4,CA1 SP,AS,-72.03280163542989,-100.6355443930725,-0.02392993815848112
m28_ptenblind,Base,PTEN,m28s2,6,CA1 SP,AS,11.86143528774876,-81.32532523380769,-0.02567156452857929
m28_ptenblind,Base,PTEN,m28s2,8,CA1 SP,AS,12.99843946686181,-72.917811603467,-0.02106265085531758
m28_ptenblind,Base,PTEN,m28s2,10,CA1,AS,-16.7449014571012,-78.8729180933529,-0.0223347143271603
m28_ptenblind,Base,PTEN,m28s2,12,CA1,AS,-8.742378800726295,-67.26338556693304,-0.02684243886440515
m28_ptenblind,Base,PTEN,m28s2,14,CA1 SLM,AS,8.774632992951759,-47.74033479176121,-0.01898495222033779
m28_ptenblind,Base,PTEN,m28s2,16,CA1 SLM,AS,21.30851843168059,-36.8996932793455,-0.01733803678469438
m28_ptenblind,Base,PTEN,m28s2,18,CA1 SLM,AS,-3.532829187105328,-46.49596788081885,-0.02260151235080682
m28_ptenblind,Base,PTEN,m28s2,20,DG OML1,AS,86.22212909981413,-54.42064530621922,-0.05864996473094074
m28_ptenblind,Base,PTEN,m28s2,22,DG OML1,AS,154.3280560037364,-154.5301888493582,-0.05961284277851488
m28_ptenblind,Base,PTEN,m28s2,24,DG OML1,AS,100.2191021619248,-419.6325278381095,-0.04963195924536016
m28_ptenblind,Base,PTEN,m28s2,26,DG MML1,AS,-77.51563381965818,-786.6425098719934,-0.03400299018650137
m28_ptenblind,Base,PTEN,m28s2,28,DG MML1,AS,-216.8822812912104,-1042.003647420416,-0.04339002391579895
m28_ptenblind,Base,PTEN,m28s2,30,DG GCL1,AS,-244.298783714509,-1042.360313700442,-0.05893993007337271
m28_ptenblind,Base,PTEN,m28s2,32,DG GCL1,AS,-82.94976275900126,-772.5277184450774,-0.04366053073722587
m28_ptenblind,Base,PTEN,m28s2,34,HIL,AS,129.6640479046366,-415.0020393593182,-0.02307507008258024
m28_ptenblind,Base,PTEN,m28s2,36,HIL,AS,112.6015509485892,-213.2046173222332,-0.01107817508689269
m28_ptenblind,Base,PTEN,m28s2,38,HIL,AS,125.7434074226242,-163.8242634500211,-0.01713296748480722
m28_ptenblind,Base,PTEN,m28s2,40,HIL,AS,108.1163742963004,-287.2052964333182,-0.02302832207379989
m28_ptenblind,Base,PTEN,m28s2,42,HIL,AS,-17.57794938733816,-558.2314962173399,-0.01619232824541593
m28_ptenblind,Base,PTEN,m28s2,44,HIL,AS,-12.38859522982931,-812.9180971517602,-0.03253129293438743
m28_ptenblind,Base,PTEN,m28s2,46,DG GCL2,AS,-340.7496186473485,-1083.097481628671,-0.0484317567467358
m28_ptenblind,Base,PTEN,m28s2,48,DG GCL2,AS,-262.0733022080054,-948.311675138988,-0.06525704465792286
m28_ptenblind,Base,PTEN,m28s2,50,DG GCL2,AS,106.3509109379994,-501.5237895284945,-0.05361866479762385
m28_ptenblind,Base,PTEN,m28s2,52,DG MML2,AS,115.547277738371,-131.3401851416623,-0.05878704176539772
m28_ptenblind,Base,PTEN,m28s2,54,DG MML2,AS,192.9106846489869,106.164797707712,-0.0531046349180057
m28_ptenblind,Base,PTEN,m28s2,56,DG OML2,AS,-14.36371083759587,136.8779384248979,-0.02352640841352766
m28_ptenblind,Base,PTEN,m28s2,58,DG,AS,39.43452566785886,176.4390241061009,-0.00827080528061039
m28_ptenblind,Base,PTEN,m28s2,60,DG,AS,-17.74516191019125,174.7316700788949,-0.006349607140822086
m28_ptenblind,Base,PTEN,m28s2,62,DG,AS,25.34491692662544,187.5237429290392,-0.006000981154599137
m28_ptenblind,Base,PTEN,m28s2,64,DG,AS,25.34491692662544,172.3446034791559,
m28_ptenblind,Base,PTEN,m28s2,2,CA1,GZ,,-29.07362140592982,-0.02323983860523732
m28_ptenblind,Base,PTEN,m28s2,4,CA1 SP,GZ,-48.52147256174402,-66.5019926477651,-0.02392993815848112
m28_ptenblind,Base,PTEN,m28s2,6,CA1 SP,GZ,1.434572281376012,-56.20399850313781,-0.02567156452857929
m28_ptenblind,Base,PTEN,m28s2,8,CA1 SP,GZ,9.474600515057972,-46.09211155625641,-0.02106265085531758
m28_ptenblind,Base,PTEN,m28s2,10,CA1,GZ,-12.466307609312,-50.01049354428152,-0.0223347143271603
m28_ptenblind,Base,PTEN,m28s2,12,CA1,GZ,-9.51742356823337,-37.08017067831071,-0.02684243886440515
m28_ptenblind,Base,PTEN,m28s2,14,CA1 SLM,GZ,7.744696832472287,-14.6300519099001,-0.01898495222033779
m28_ptenblind,Base,PTEN,m28s2,16,CA1 SLM,GZ,22.49945363690776,1.143095923251795,-0.01733803678469438
m28_ptenblind,Base,PTEN,m28s2,18,CA1 SLM,GZ,33.2757273027974,-4.451564100922139,-0.02260151235080682
m28_ptenblind,Base,PTEN,m28s2,20,DG OML1,GZ,210.4402357532131,-37.83979572233606,-0.05864996473094074
m28_ptenblind,Base,PTEN,m28s2,22,DG OML1,GZ,296.7190896311115,-272.4352351954726,-0.05961284277851488
m28_ptenblind,Base,PTEN,m28s2,24,DG OML1,GZ,136.4597197501889,-800.4519353147411,-0.04963195924536016
m28_ptenblind,Base,PTEN,m28s2,26,DG MML1,GZ,-275.2732307680191,-1466.120985687756,-0.03400299018650137
m28_ptenblind,Base,PTEN,m28s2,28,DG MML1,GZ,-499.150676112021,-1866.976753610079,-0.04339002391579895
m28_ptenblind,Base,PTEN,m28s2,30,DG GCL1,GZ,-342.1067268617692,-1788.116830294249,-0.05893993007337271
m28_ptenblind,Base,PTEN,m28s2,32,DG GCL1,GZ,-30.01157699092738,-1372.057305007685,-0.04366053073722587
m28_ptenblind,Base,PTEN,m28s2,34,HIL,GZ,215.2559834141884,-919.4734917312373,-0.02307507008258024
m28_ptenblind,Base,PTEN,m28s2,36,HIL,GZ,160.5491638183595,-672.4336342733415,-0.01107817508689269
m28_ptenblind,Base,PTEN,m28s2,38,HIL,GZ,237.3168699203,-573.1677696353099,-0.01713296748480722
m28_ptenblind,Base,PTEN,m28s2,40,HIL,GZ,144.1638085149949,-720.8321993468238,-0.02302832207379989
m28_ptenblind,Base,PTEN,m28s2,42,HIL,GZ,-34.34704196068547,-1021.766412453573,-0.01619232824541593
m28_ptenblind,Base,PTEN,m28s2,44,HIL,GZ,73.87272004158264,-1297.630372594615,-0.03253129293438743
m28_ptenblind,Base,PTEN,m28s2,46,DG GCL2,GZ,-524.8411855389993,-1638.414789418705,-0.0484317567467358
m28_ptenblind,Base,PTEN,m28s2,48,DG GCL2,GZ,-537.2174170709425,-1448.919014852555,-0.06525704465792286
m28_ptenblind,Base,PTEN,m28s2,50,DG GCL2,GZ,87.58495699974797,-716.6400971959849,-0.05361866479762385
m28_ptenblind,Base,PTEN,m28s2,52,DG MML2,GZ,253.6741687405495,-81.361864433914,-0.05878704176539772
m28_ptenblind,Base,PTEN,m28s2,54,DG MML2,GZ,311.4059202132686,305.1054907626793,-0.0531046349180057
m28_ptenblind,Base,PTEN,m28s2,56,DG OML2,GZ,18.69632351783013,377.0094699546938,-0.02352640841352766
m28_ptenblind,Base,PTEN,m28s2,58,DG,GZ,57.88089383033017,428.489122234407,-0.00827080528061039
m28_ptenblind,Base,PTEN,m28s2,60,DG,GZ,-1.058393909085149,425.9605407714844,-0.006349607140822086
m28_ptenblind,Base,PTEN,m28s2,62,DG,GZ,28.39426840505292,424.6167042216317,-0.006000981154599137
m28_ptenblind,Base,PTEN,m28s2,64,DG,GZ,,390.5253175829278,
m28_ptenblind,CNO,PTEN,m28s7,2,CA1 SP,AS,-49.58180576334217,-255.8583144825029,-0.008461375618415617
m28_ptenblind,CNO,PTEN,m28s7,4,CA1 SP,AS,-49.58180576334217,-344.1060727068003,-0.007228506465682126
m28_ptenblind,CNO,PTEN,m28s7,6,CA1,AS,-1.950617641439226,-385.5858957124449,-0.009711585349369611
m28_ptenblind,CNO,PTEN,m28s7,8,CA1,AS,26.06320686047644,-417.576445583486,-0.005533450719228613
m28_ptenblind,CNO,PTEN,m28s7,10,CA1,AS,-39.95458305339375,-484.0086545192354,-0.00725958534983231
m28_ptenblind,CNO,PTEN,m28s7,12,CA1 SLM,AS,-35.08768301180864,-506.2580029499481,-0.01315388598339485
m28_ptenblind,CNO,PTEN,m28s7,14,CA1 SLM,AS,-22.05039899977272,-493.5598650413925,-0.009864037114034227
m28_ptenblind,CNO,PTEN,m28s7,16,CA1 SLM,AS,18.79497928082791,-459.2288321973872,-0.004348594133502827
m28_ptenblind,CNO,PTEN,m28s7,18,DG OML1,AS,32.04928639599736,-447.3071830401282,-0.01598879690323127
m28_ptenblind,CNO,PTEN,m28s7,20,DG OML1,AS,79.29105344025979,-471.8665680944673,-0.03359396572658931
m28_ptenblind,CNO,PTEN,m28s7,22,DG MML1,AS,261.9753054645667,-586.8163366040748,-0.0469160406181832
m28_ptenblind,CNO,PTEN,m28s7,24,DG MML1,AS,68.80059693475509,-956.3984297123194,-0.04916336407591424
m28_ptenblind,CNO,PTEN,m28s7,26,DG GCL1,AS,-634.7990987245995,-1331.456948118091,-0.02755474006122213
m28_ptenblind,CNO,PTEN,m28s7,28,DG GCL1,AS,-658.4556169826966,-976.431874318736,-0.06148052441887523
m28_ptenblind,CNO,PTEN,m28s7,30,HIL,AS,64.25602417772694,66.56862789169881,-0.04785551724779291
m28_ptenblind,CNO,PTEN,m28s7,32,HIL,AS,636.225507692303,1015.489467446735,-0.02027957055216902
m28_ptenblind,CNO,PTEN,m28s7,34,HIL,AS,8.630840369807716,1342.590561546231,-0.01330600109579646
m28_ptenblind,CNO,PTEN,m28s7,36,HIL,AS,98.70872595121186,1559.16778279538,-0.01401090367041987
m28_ptenblind,CNO,PTEN,m28s7,38,HIL,AS,397.5100846546691,1625.430522617957,-0.01432710347327682
m28_ptenblind,CNO,PTEN,m28s7,40,HIL,AS,-217.0499816270129,1272.150538274361,-0.01669668858666839
m28_ptenblind,CNO,PTEN,m28s7,42,HIL,AS,317.0119039237958,1034.504166282559,-0.01334109282909535
m28_ptenblind,CNO,PTEN,m28s7,44,HIL,AS,763.34058659156,475.9038790627634,-0.01993759966524375
m28_ptenblind,CNO,PTEN,m28s7,46,DG GCL2,AS,-848.2997533305529,-929.9169833234731,-0.04994595050987246
m28_ptenblind,CNO,PTEN,m28s7,48,DG GCL2,AS,-588.9141248620076,-1432.135839185279,-0.08218542969890667
m28_ptenblind,CNO,PTEN,m28s7,50,DG GCL2,AS,-204.0125171241858,-1256.581247100197,-0.03728856660822351
m28_ptenblind,CNO,PTEN,m28s7,52,DG MML2,AS,206.7172155355859,-792.1555388517894,-0.0436393342757062
m28_ptenblind,CNO,PTEN,m28s7,54,DG MML2,AS,172.1568875910376,-520.7255826451471,-0.05108582865720496
m28_ptenblind,CNO,PTEN,m28s7,56,DG OML2,AS,-10.18598805303158,-420.904689804647,-0.02503833070550401
m28_ptenblind,CNO,PTEN,m28s7,58,DG,AS,36.6781873776175,-323.6090711538228,-0.007404993020594886
m28_ptenblind,CNO,PTEN,m28s7,60,DG,AS,18.92776684382993,-270.0660673909168,-0.006128607732224288
m28_ptenblind,CNO,PTEN,m28s7,62,DG,AS,19.05085180726503,-238.097527215095,-0.004497196039595929
m28_ptenblind,CNO,PTEN,m28s7,64,DG,AS,19.05085180726503,-228.291475921251,
m28_ptenblind,CNO,PTEN,m28s7,2,CA1 SP,GZ,,-21.34682702236491,-0.008461375618415617
m28_ptenblind,CNO,PTEN,m28s7,4,CA1 SP,GZ,-27.28240720687374,-77.13439816334208,-0.007228506465682126
m28_ptenblind,CNO,PTEN,m28s7,6,CA1,GZ,1.651394751764122,-102.4388485267514,-0.009711585349369611
m28_ptenblind,CNO,PTEN,m28s7,8,CA1,GZ,3.767936460433467,-128.5684304159196,-0.005533450719228613
m28_ptenblind,CNO,PTEN,m28s7,10,CA1,GZ,-32.7203812137727,-172.6160831138736,-0.00725958534983231
m28_ptenblind,CNO,PTEN,m28s7,12,CA1 SLM,GZ,-42.70165966403099,-179.8579106565381,-0.01315388598339485
m28_ptenblind,CNO,PTEN,m28s7,14,CA1 SLM,GZ,-48.56835642168598,-146.6232675020812,-0.009864037114034227
m28_ptenblind,CNO,PTEN,m28s7,16,CA1 SLM,GZ,16.74590572234122,-64.56812874215547,-0.004348594133502827
m28_ptenblind,CNO,PTEN,m28s7,18,DG OML1,GZ,106.2012949297505,14.69827870853615,-0.01598879690323127
m28_ptenblind,CNO,PTEN,m28s7,20,DG OML1,GZ,353.7998199462891,-61.16935855052508,-0.03359396572658931
m28_ptenblind,CNO,PTEN,m28s7,22,DG MML1,GZ,563.020460067257,-432.6109338979252,-0.0469160406181832
m28_ptenblind,CNO,PTEN,m28s7,24,DG MML1,GZ,208.8626738517515,-1258.600829077549,-0.04916336407591424
m28_ptenblind,CNO,PTEN,m28s7,26,DG GCL1,GZ,-818.0089150705649,-2116.364213286853,-0.02755474006122213
m28_ptenblind,CNO,PTEN,m28s7,28,DG GCL1,GZ,-487.1803406746155,-2082.684032252578,-0.06148052441887523
m28_ptenblind,CNO,PTEN,m28s7,30,HIL,GZ,-130.7779127551663,-1430.393375334192,-0.04785551724779291
m28_ptenblind,CNO,PTEN,m28s7,32,HIL,GZ,75.67750253985012,-829.1776375692399,-0.02027957055216902
m28_ptenblind,CNO,PTEN,m28s7,34,HIL,GZ,186.3750334708921,-502.3704591344614,-0.01330600109579646
m28_ptenblind,CNO,PTEN,m28s7,36,HIL,GZ,44.97878782210812,-424.1626614429917,-0.01401090367041987
m28_ptenblind,CNO,PTEN,m28s7,38,HIL,GZ,182.086883052703,-395.8885317943137,-0.01432710347327682
m28_ptenblind,CNO,PTEN,m28s7,40,HIL,GZ,-90.60496668661797,-669.032362640881,-0.01669668858666839
m28_ptenblind,CNO,PTEN,m28s7,42,HIL,GZ,5.867496613533253,-867.2125144082987,-0.01334109282909535
m28_ptenblind,CNO,PTEN,m28s7,44,HIL,GZ,-104.3735627205141,-1215.828223306625,-0.01993759966524375
m28_ptenblind,CNO,PTEN,m28s7,46,DG GCL2,GZ,-542.5358433877268,-1857.196807861328,-0.04994595050987246
m28_ptenblind,CNO,PTEN,m28s7,48,DG GCL2,GZ,-494.8174876551475,-1749.87620994693,-0.08218542969890667
m28_ptenblind,CNO,PTEN,m28s7,50,DG GCL2,GZ,159.5400533368511,-987.6855631343657,-0.03728856660822351
m28_ptenblind,CNO,PTEN,m28s7,52,DG MML2,GZ,379.9001016924458,-80.62750394227085,-0.0436393342757062
m28_ptenblind,CNO,PTEN,m28s7,54,DG MML2,GZ,332.7016522807459,444.8232181736684,-0.05108582865720496
m28_ptenblind,CNO,PTEN,m28s7,56,DG OML2,GZ,92.09842066611009,638.3153884137263,-0.02503833070550401
m28_ptenblind,CNO,PTEN,m28s7,58,DG,GZ,70.0569768105784,743.6475597444128,-0.007404993020594886
m28_ptenblind,CNO,PTEN,m28s7,60,DG,GZ,43.68449795630671,778.3995143702778,-0.006128607732224288
m28_ptenblind,CNO,PTEN,m28s7,62,DG,GZ,6.463450770224284,762.3903243268124,-0.004497196039595929
m28_ptenblind,CNO,PTEN,m28s7,64,DG,GZ,,705.5582452992919,
