Mouse,Channel,TimeFrame,Region,Base_CSD,CNO_CSD,Delta_CSD,Base_Voltage,CNO_Voltage,Delta_Voltage,Base_Theta,CNO_Theta,Delta_Theta
m28_ptenblind,24,GZ,DG OML1|DG MML1,136.4597197501889,208.8626738517515,72.40295410156261,-800.4519353147411,-1258.600829077549,-458.1488937628078,-0.04963195924536016,-0.04916336407591424,0.00046859516944591784
m28_ptenblind,26,AS,DG MML1|DG GCL1,-77.51563381965818,-634.7990987245995,-557.2834649049413,-786.6425098719934,-1331.456948118091,-544.8144382460977,-0.03400299018650137,-0.02755474006122213,0.0064482501252792375
m28_ptenblind,26,GZ,DG MML1|DG GCL1,-275.2732307680191,-818.0089150705649,-542.7356843025457,-1466.120985687756,-2116.364213286853,-650.243227599097,-0.03400299018650137,-0.02755474006122213,0.0064482501252792375
m28_ptenblind,28,AS,DG MML1|DG GCL1,-216.8822812912104,-658.4556169826966,-441.5733356914862,-1042.003647420416,-976.431874318736,65.57177310167992,-0.04339002391579895,-0.06148052441887523,-0.018090500503076277
m28_ptenblind,28,GZ,DG MML1|DG GCL1,-499.150676112021,-487.1803406746155,11.970335437405538,-1866.976753610079,-2082.684032252578,-215.7072786424992,-0.04339002391579895,-0.06148052441887523,-0.018090500503076277
m28_ptenblind,30,AS,DG GCL1|HIL,-244.298783714509,64.25602417772694,308.55480789223594,-1042.360313700442,66.56862789169881,1108.9289415921407,-0.05893993007337271,-0.04785551724779291,0.0110844128255798
m28_ptenblind,30,GZ,DG GCL1|HIL,-342.1067268617692,-130.7779127551663,211.32881410660286,-1788.116830294249,-1430.393375334192,357.7234549600571,-0.05893993007337271,-0.04785551724779291,0.0110844128255798
m28_ptenblind,32,AS,DG GCL1|HIL,-82.94976275900126,636.225507692303,719.1752704513043,-772.5277184450774,1015.489467446735,1788.0171858918125,-0.04366053073722587,-0.02027957055216902,0.023380960185056848
m28_ptenblind,32,GZ,DG GCL1|HIL,-30.01157699092738,75.67750253985012,105.6890795307775,-1372.057305007685,-829.1776375692399,542.8796674384452,-0.04366053073722587,-0.02027957055216902,0.023380960185056848
m28_ptenblind,34,AS,HIL,129.6640479046366,8.630840369807716,-121.03320753482888,-415.0020393593182,1342.590561546231,1757.592600905549,-0.02307507008258024,-0.01330600109579646,0.00976906898678378
m28_ptenblind,34,GZ,HIL,215.2559834141884,186.3750334708921,-28.880949943296287,-919.4734917312373,-502.3704591344614,417.10303259677596,-0.02307507008258024,-0.01330600109579646,0.00976906898678378
m28_ptenblind,36,AS,HIL,112.6015509485892,98.70872595121186,-13.892824997377346,-213.2046173222332,1559.16778279538,1772.372400117613,-0.01107817508689269,-0.01401090367041987,-0.0029327285835271805
m28_ptenblind,36,GZ,HIL,160.5491638183595,44.97878782210812,-115.57037599625137,-672.4336342733415,-424.1626614429917,248.27097283034976,-0.01107817508689269,-0.01401090367041987,-0.0029327285835271805
m28_ptenblind,38,AS,HIL,125.7434074226242,397.5100846546691,271.76667723204486,-163.8242634500211,1625.430522617957,1789.254786067978,-0.01713296748480722,-0.01432710347327682,0.0028058640115304016
m28_ptenblind,38,GZ,HIL,237.3168699203,182.086883052703,-55.229986867597006,-573.1677696353099,-395.8885317943137,177.27923784099625,-0.01713296748480722,-0.01432710347327682,0.0028058640115304016
m28_ptenblind,40,AS,HIL,108.1163742963004,-217.0499816270129,-325.1663559233133,-287.2052964333182,1272.150538274361,1559.3558347076792,-0.02302832207379989,-0.01669668858666839,0.0063316334871315015
m28_ptenblind,40,GZ,HIL,144.1638085149949,-90.60496668661797,-234.76877520161287,-720.8321993468238,-669.032362640881,51.79983670594277,-0.02302832207379989,-0.01669668858666839,0.0063316334871315015
m28_ptenblind,42,AS,HIL,-17.57794938733816,317.0119039237958,334.58985331113394,-558.2314962173399,1034.504166282559,1592.7356624998988,-0.01619232824541593,-0.01334109282909535,0.0028512354163205793
m28_ptenblind,42,GZ,HIL,-34.34704196068547,5.867496613533253,40.21453857421873,-1021.766412453573,-867.2125144082987,154.5538980452743,-0.01619232824541593,-0.01334109282909535,0.0028512354163205793
m28_ptenblind,44,AS,HIL,-12.38859522982931,763.34058659156,775.7291818213894,-812.9180971517602,475.9038790627634,1288.8219762145236,-0.03253129293438743,-0.01993759966524375,0.012593693269143683
m28_ptenblind,44,GZ,HIL,73.87272004158264,-104.3735627205141,-178.24628276209674,-1297.630372594615,-1215.828223306625,81.80214928799,-0.03253129293438743,-0.01993759966524375,0.012593693269143683
m28_ptenblind,46,AS,DG GCL2,-340.7496186473485,-848.2997533305529,-507.5501346832044,-1083.097481628671,-929.9169833234731,153.18049830519783,-0.0484317567467358,-0.04994595050987246,-0.001514193763136662
m28_ptenblind,46,GZ,DG GCL2,-524.8411855389993,-542.5358433877268,-17.694657848727502,-1638.414789418705,-1857.196807861328,-218.78201844262298,-0.0484317567467358,-0.04994595050987246,-0.001514193763136662
m28_ptenblind,48,AS,DG GCL2,-262.0733022080054,-588.9141248620076,-326.84082265400224,-948.311675138988,-1432.135839185279,-483.8241640462911,-0.06525704465792286,-0.08218542969890667,-0.016928385040983818
m28_ptenblind,48,GZ,DG GCL2,-537.2174170709425,-494.8174876551475,42.399929415794986,-1448.919014852555,-1749.87620994693,-300.95719509437504,-0.06525704465792286,-0.08218542969890667,-0.016928385040983818
m28_ptenblind,50,AS,DG GCL2,106.3509109379994,-204.0125171241858,-310.3634280621852,-501.5237895284945,-1256.581247100197,-755.0574575717026,-0.05361866479762385,-0.03728856660822351,0.016330098189400344
m28_ptenblind,50,GZ,DG GCL2,87.58495699974797,159.5400533368511,71.95509633710311,-716.6400971959849,-987.6855631343657,-271.04546593838074,-0.05361866479762385,-0.03728856660822351,0.016330098189400344
m28_ptenblind,52,AS,DG MML2,115.547277738371,206.7172155355859,91.1699377972149,-131.3401851416623,-792.1555388517894,-660.815353710127,-0.05878704176539772,-0.0436393342757062,0.01514770748969152
m28_ptenblind,52,GZ,DG MML2,253.6741687405495,379.9001016924458,126.22593295189628,-81.361864433914,-80.62750394227085,0.7343604916431445,-0.05878704176539772,-0.0436393342757062,0.01514770748969152
m28_ptenblind,54,AS,DG MML2,192.9106846489869,172.1568875910376,-20.7537970579493,106.164797707712,-520.7255826451471,-626.8903803528591,-0.0531046349180057,-0.05108582865720496,0.00201880626080074
m28_ptenblind,54,GZ,DG MML2,311.4059202132686,332.7016522807459,21.29573206747733,305.1054907626793,444.8232181736684,139.71772741098908,-0.0531046349180057,-0.05108582865720496,0.00201880626080074
m28_ptenblind,56,AS,DG OML2,-14.36371083759587,-10.18598805303158,4.17772278456429,136.8779384248979,-420.904689804647,-557.7826282295449,-0.02352640841352766,-0.02503833070550401,-0.0015119222919763517
m28_ptenblind,56,GZ,DG OML2,18.69632351783013,92.09842066611009,73.40209714827995,377.0094699546938,638.3153884137263,261.30591845903245,-0.02352640841352766,-0.02503833070550401,-0.0015119222919763517
m28_ptenblind,58,AS,DG,39.43452566785886,36.6781873776175,-2.7563382902413593,176.4390241061009,-323.6090711538228,-500.0480952599237,-0.00827080528061039,-0.007404993020594886,0.0008658122600155036
m28_ptenblind,58,GZ,DG,57.88089383033017,70.0569768105784,12.176082980248232,428.489122234407,743.6475597444128,315.1584375100058,-0.00827080528061039,-0.007404993020594886,0.0008658122600155036
m28_ptenblind,60,AS,DG,-17.74516191019125,18.92776684382993,36.67292875402118,174.7316700788949,-270.0660673909168,-444.79773746981175,-0.006349607140822086,-0.006128607732224288,0.00022099940859779833
m28_ptenblind,60,GZ,DG,-1.058393909085149,43.68449795630671,44.742891865391854,425.9605407714844,778.3995143702778,352.4389735987934,-0.006349607140822086,-0.006128607732224288,0.00022099940859779833
m28_ptenblind,62,AS,DG,25.34491692662544,19.05085180726503,-6.294065119360411,187.5237429290392,-238.097527215095,-425.6212701441342,-0.006000981154599137,-0.004497196039595929,0.001503785115003208
m28_ptenblind,62,GZ,DG,28.39426840505292,6.463450770224284,-21.930817634828635,424.6167042216317,762.3903243268124,337.7736201051807,-0.006000981154599137,-0.004497196039595929,0.001503785115003208
m28_ptenblind,64,AS,DG,25.34491692662544,19.05085180726503,-6.294065119360411,172.3446034791559,-228.291475921251,-400.63607940040686,,,
m28_ptenblind,64,GZ,DG,,,,390.5253175829278,705.5582452992919,315.0329277163641,,,
